pvalue,0.9760498
gene_symbol,Stk35
gene_accession_id,MGI:1914583
mouse_life_stage,Early adult
parameter_name,Tremor
analysis_id,y232852x9735v7v
parameter_id,IMPC_CSD_030_001
mouse_strain,C57BL
