mouse_life_stage,Late adult
gene_symbol,Nucks1
parameter_name,Immature B cells (Hardy fraction E) - % of B220+
gene_accession_id,MGI:1934811
parameter_id,MGP_BMI_006_001
analysis_id,4l699gbt6873k4o
pvalue,0.1564256
mouse_strain,C57BL
