pvalue,0.8229546
analysis_id,11ok47k1l3y4851
parameter_id,IMPC_HEM_027_001
gene_accession_id,MGI:88174
parameter_name,Red blood cell distribution width
mouse_life_stage,E12.5
gene_symbol,Bmi1
mouse_strain,C57BL
