parameter_id,IMPC_CSD_078_001
gene_symbol,Hspa5
parameter_name,Vocalization
analysis_id,mdc772gzyv5hy6s
pvalue,0.6017597
gene_accession_id,MGI:95835
mouse_life_stage,E12.5
mouse_strain,C57BL
