parameter_id,IMPC_HEM_036_001
analysis_id,508rqtfu6c08159
mouse_strain,C57BL
pvalue,0.4750126
mouse_life_stage,Early adult
gene_symbol,Dmap1
parameter_name,Eosinophil cell count
gene_accession_id,MGI:1913483
