parameter_id,HRWLLA_OFD_020_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1338022
pvalue,0.6748262
gene_symbol,Opn3
analysis_id,k2n73osfge4rc1u
parameter_name,Distance travelled - total
