parameter_id,IMPC_XRY_027_001
gene_accession_id,MGI:2135738
mouse_life_stage,Early adult
parameter_name,Joints
gene_symbol,Abo
analysis_id,1x6hak9au07cx9e
mouse_strain,C57BL
pvalue,0.756142
