mouse_life_stage,E18.5
pvalue,0.3064877
mouse_strain,C57BL
parameter_id,JAX_OFD_009_001
gene_accession_id,MGI:1914561
gene_symbol,Nanp
parameter_name,Whole arena average speed
analysis_id,020gs49ye3rwc0v
