parameter_id,MGP_IMM_076_001
parameter_name,Total Treg cells - % of CD45+
gene_accession_id,MGI:1914515
pvalue,0.9011511
mouse_life_stage,E9.5
analysis_id,cj39k21gvf684eo
gene_symbol,Slc39a10
mouse_strain,C57BL
