parameter_id,IMPC_EYE_056_001
mouse_strain,129SV
parameter_name,Mean left eye lens density
mouse_life_stage,Early adult
gene_accession_id,MGI:2385884
analysis_id,1t203543531i085
pvalue,0.2583387
gene_symbol,Ddx27
