mouse_strain,C57BL
analysis_id,g27500hw4a34785
parameter_name,Red blood cell count
pvalue,0.9626169
mouse_life_stage,Early adult
parameter_id,ESLIM_016_001_002
gene_symbol,Uckl1
gene_accession_id,MGI:1915806
