parameter_id,IMPC_CBC_005_001
mouse_strain,C57BL
parameter_name,Creatinine
gene_symbol,Kdm4c
pvalue,0.2563614
mouse_life_stage,Early adult
analysis_id,t52996d3yg5c9xk
gene_accession_id,MGI:1924054
