parameter_id,ESLIM_007_001_010
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
mouse_life_stage,E9.5
analysis_id,j41a56t274c2qn4
parameter_name,Centre distance travelled
mouse_strain,C57BL
pvalue,0.1583296
