parameter_id,ESLIM_016_001_005
parameter_name,Mean cell volume
pvalue,0.4981662
analysis_id,39hx97u5td8qrl4
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1923029
gene_symbol,Dnaaf9
