parameter_id,IMPC_HEM_019_001
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.8553359
analysis_id,074n265c1625d0x
gene_accession_id,MGI:99915
gene_symbol,Lamb3
parameter_name,Mean platelet volume
