mouse_strain,C57BL
gene_accession_id,MGI:2385156
gene_symbol,Sdcbp2
parameter_name,Anophthalmia
pvalue,0.4873116
parameter_id,IMPC_GEO_048_002
analysis_id,4u029vr605go103
mouse_life_stage,Early adult
