parameter_id,IMPC_IMM_050_001
gene_symbol,Rufy4
parameter_name,Neutrophils
analysis_id,1yi6ivr330v59k6
mouse_life_stage,Early adult
pvalue,0.1504311
gene_accession_id,MGI:3588214
mouse_strain,C57BL
