parameter_id,IMPC_EYE_004_001
gene_accession_id,MGI:1345282
pvalue,0.9418479
analysis_id,k6mf19g1289pix6
mouse_strain,C57BL
parameter_name,Eyelid morphology
gene_symbol,Slc30a4
mouse_life_stage,Early adult
