gene_symbol,Slc30a4
parameter_name,Periphery resting time
pvalue,0.1477714
gene_accession_id,MGI:1345282
parameter_id,ESLIM_007_001_007
analysis_id,hny7b7158uo8c0f
mouse_life_stage,Early adult
mouse_strain,C57BL
