mouse_strain,C57BL
gene_symbol,Hpca
mouse_life_stage,Late adult
parameter_name,Tibia length
parameter_id,TCPLA_XRY_033_001
pvalue,0.1458128
gene_accession_id,MGI:1336200
analysis_id,6t7v20yr2866r61
