parameter_id,IMPC_IMM_025_001
analysis_id,j425be6164737m7
mouse_strain,C57BL
pvalue,0.6629101
mouse_life_stage,Late adult
parameter_name,DN CD25- NKT cells
gene_symbol,Nucks1
gene_accession_id,MGI:1934811
