parameter_id,IMPC_XRY_025_001
pvalue,1.423341e-35
analysis_id,t7m0xlj0z81nq29
Gene_accession_id,MGI:1914061
mouse_strain,C57BL
mouse_life_stage,Early adult
Gene_symbol,Duoxa2
Parameter_name,Tibia
