mouse_strain,C57BL
gene_accession_id,MGI:1917810
pvalue,0.4679159
parameter_name,Effector Treg cells - % of CD45+
parameter_id,MGP_MLN_070_001
analysis_id,100o9pfc6map106
mouse_life_stage,E9.5
gene_symbol,Wars2
