mouse_life_stage,Early adult
gene_accession_id,MGI:3650254
mouse_strain,C57BL
gene_symbol,Zfp683
parameter_id,MGP_CSD_015_001
pvalue,0.7677942
parameter_name,Head coat/hair presence
analysis_id,i98owx48qvtic1d
