gene_symbol,Slc30a4
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_name,eye size
pvalue,0.8111879
analysis_id,3160808q5x9a24f
parameter_id,ESLIM_001_001_117
gene_accession_id,MGI:1345282
