parameter_id,IMPC_CSD_011_001
gene_symbol,Hpca
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
pvalue,0.9961032
parameter_name,Coat - hair distribution - back
gene_accession_id,MGI:1336200
analysis_id,2n6ob02ch7v1il6
