parameter_id,MGP_MLN_074_001
gene_accession_id,MGI:2140475
analysis_id,0j791bxp3h8v370
parameter_name,Effector CD8+ T cells - % of CD45+
gene_symbol,AU040320
pvalue,0.1414557
mouse_strain,C57BL
mouse_life_stage,Late adult
