pvalue,0.1134981
parameter_name,Total food intake
mouse_strain,C57BL
gene_accession_id,MGI:3588214
parameter_id,IMPC_CAL_008_001
mouse_life_stage,Early adult
gene_symbol,Rufy4
analysis_id,t010syi4eh03o12
