mouse_life_stage,E9.5
gene_symbol,Ints7
mouse_strain,C57BL
parameter_id,JAX_LDT_004_001
pvalue,0.8053151
gene_accession_id,MGI:1924315
analysis_id,6d6y0jcg7txgoel
parameter_name,Dark side time spent
