mouse_strain,129SV
pvalue,0.1637676
mouse_life_stage,Early adult
parameter_name,Center average speed
gene_accession_id,MGI:1332236
parameter_id,IMPC_OFD_017_001
analysis_id,kl85tv8hj89v244
gene_symbol,Cds2
