mouse_life_stage,Early adult
parameter_name,Transitional 1 B cells - % of CD45+
gene_symbol,Cmpk1
gene_accession_id,MGI:1913838
mouse_strain,C57BL
pvalue,0.8274093
parameter_id,MGP_IMM_110_001
analysis_id,gxfx4r1921ig5sc
