parameter_id,IMPC_XRY_022_001
pvalue,0.09079517
mouse_strain,C57BL
parameter_name,Radius
gene_symbol,Zfp683
analysis_id,r5654nv0801m4m0
mouse_life_stage,Early adult
gene_accession_id,MGI:3650254
