parameter_id,ESLIM_001_001_117
pvalue,0.3544738
analysis_id,7n905u5wnsy724t
gene_accession_id,MGI:2444554
mouse_life_stage,E15.5
mouse_strain,C57BL
gene_symbol,Mapkap1
parameter_name,eye size
