mouse_strain,C57BL
parameter_name,Mature B cells (Hardy fraction F) - % of CD45+
mouse_life_stage,Early adult
analysis_id,18d0j5g4199w47t
parameter_id,MGP_BMI_014_001
gene_symbol,Zmynd19
gene_accession_id,MGI:1914437
pvalue,0.7491063
