mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_id,JAXLA_OFD_009_001
gene_accession_id,MGI:2446186
analysis_id,462h4o03ke0c212
pvalue,0.7737688
gene_symbol,Lpgat1
parameter_name,Whole arena average speed
