parameter_id,IMPC_EYE_092_002
pvalue,0.8906758
mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,Retina (combined)
gene_accession_id,MGI:1934811
analysis_id,1g46jt7oq4s1027
gene_symbol,Nucks1
