parameter_id,MGP_MLN_010_001
mouse_life_stage,Early adult
gene_symbol,Atrn
parameter_name,Resting Treg cells - % of Treg
pvalue,0.7665525
mouse_strain,C57BL
gene_accession_id,MGI:1341628
analysis_id,n2580h0s1a33x71
