parameter_id,IMPC_IMM_065_001
gene_accession_id,MGI:1915087
pvalue,0.1896395
gene_symbol,Tiprl
mouse_strain,C56BL
analysis_id,n9uy2806ia0x1i8
mouse_life_stage,E9.5
parameter_name,B2B Cells
