parameter_id,IMPC_CBC_024_001
mouse_life_stage,Early adult
parameter_name,UIBC (unsaturated iron binding capacity)
pvalue,0.7546923
mouse_strain,C57BL
analysis_id,13j4l74cb41v045
gene_symbol,Tubb4b
gene_accession_id,MGI:1915472
