parameter_id,MGP_IMM_010_001
mouse_strain,C57BL
analysis_id,48gpqd7e7uc4701
gene_accession_id,MGI:95835
mouse_life_stage,Early adult
parameter_name,Effector Treg cells - % of Treg
gene_symbol,Hspa5
pvalue,0.217794
