parameter_id,IMPC_EYE_016_001
analysis_id,dto55j7p32614en
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.835515
parameter_name,Lens
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
