mouse_life_stage,Middle aged adult
parameter_name,Hindlimb nail - number
gene_symbol,Hnf4a
pvalue,0.5232118
analysis_id,l9ux34811w91322
mouse_strain,C57BL
parameter_id,IMPC_CSD_051_002
gene_accession_id,MGI:109128
