mouse_life_stage,E18.5
parameter_id,ESLIM_016_001_003
gene_accession_id,MGI:1344367
analysis_id,718a5wh0ob6t61g
pvalue,0.8929311
gene_symbol,Grem2
parameter_name,Haemoglobin
mouse_strain,C57BL
