parameter_id,JAXLA_CSD_023_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.1950556
gene_accession_id,MGI:97054
parameter_name,Vibrissae - presence
analysis_id,8010xko6289x2sp
gene_symbol,Mov10
