mouse_life_stage,Early adult
pvalue,0.7338333
analysis_id,a65q55914c3j4o2
gene_symbol,Npbwr1
parameter_name,Snout size
gene_accession_id,MGI:891989
mouse_strain,C57BL
parameter_id,MGP_CSD_067_001
