mouse_life_stage,E12.5
pvalue,0.6801517
analysis_id,41o7079igygl881
parameter_name,Thyroxine
mouse_strain,C57BL
gene_accession_id,MGI:1917810
parameter_id,IMPC_CBC_053_001
gene_symbol,Wars2
