mouse_strain,C57BL
analysis_id,2f6n6xs29f13xar
parameter_id,IMPC_FEA_003_001
gene_accession_id,MGI:2135738
parameter_name,Conditioning Baseline % Freezing Time
pvalue,0.1552232
mouse_life_stage,Early adult
gene_symbol,Abo
