parameter_id,IMPC_IMM_006_001
mouse_strain,C57BL
gene_accession_id,MGI:107566
analysis_id,qrg3px65hp4li8y
gene_symbol,Kifap3
mouse_life_stage,Early adult
pvalue,0.436247
parameter_name,Others
