mouse_life_stage,E18.5
pvalue,0.5207315
mouse_strain,C57BL
parameter_name,Limb grasping
gene_symbol,Zyg11b
gene_accession_id,MGI:2685277
parameter_id,ESLIM_008_001_017
analysis_id,2e61h385a3vzl4y
