parameter_id,JAX_OFD_007_001
gene_symbol,Atf3
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,69qkr1zp5g1dw73
pvalue,0.6340599
gene_accession_id,MGI:109384
parameter_name,Whole arena resting time
