parameter_id,MGP_PBI_012_001
mouse_strain,C57BL
parameter_name,CD4+ KLRG1+ alpha beta T cell percentage
mouse_life_stage,Early adult
gene_accession_id,MGI:1925049
pvalue,0.2768285
gene_symbol,SLA2
analysis_id,143y9amqp39574j
