mouse_life_stage,Late adult
parameter_id,MGP_PBI_016_001
analysis_id,6i5wm6w99bhvv73
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
pvalue,0.694417
parameter_name,Monocyte percentage
mouse_strain,C57BL
