mouse_life_stage,Early adult
parameter_name,Periphery average speed
analysis_id,99659500gx8nol2
gene_symbol,Pld1
pvalue,0.8597381
parameter_id,IMPC_OFD_013_001
gene_accession_id,MGI:109585
mouse_strain,C57BL
