mouse_life_stage,Early adult
pvalue,0.6066146
gene_symbol,Hnf4a
parameter_id,IMPC_CBC_015_001
analysis_id,qqo54arglblo1ou
parameter_name,Total cholesterol
gene_accession_id,MGI:109128
mouse_strain,C57BL
