mouse_life_stage,Early adult
parameter_name,Periphery average speed
gene_accession_id,MGI:99501
analysis_id,9p5r906363ada1a
gene_symbol,Fgb
mouse_strain,C57BL
parameter_id,JAX_OFD_013_001
pvalue,0.3441307
