Parameter_id,IMPC_HEM_003_001
Mouse_strain,C57BL
Analysis_id,c1p6f5vpw7ssd96
Gene_accession_id,MGI:88174
Gene_symbol,Bmi1
Mouse_life_stage,E12.5
Pvalue,0.05086076
parameter_name,Hemoglobin
