parameter_id,IMPC_EYE_062_001
gene_accession_id,MGI:1919935
analysis_id,23d1l7fm9zs350f
pvalue,0.3970416
gene_symbol,Dnajc6
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Right total retinal thickness
