mouse_life_stage,Late adult
gene_symbol,AU040320
analysis_id,2an3rtj15d97dl9
pvalue,0.6448741
gene_accession_id,MGI:2140475
mouse_strain,C57BL
parameter_id,IMPC_XRY_002_001
parameter_name,Zygomatic bone
