parameter_id,JAX_OFD_022_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2651854
pvalue,0.6824057
gene_symbol,Atg4c
parameter_name,Percentage center time
analysis_id,1oc0810x6pv0076
