parameter_id,IMPC_XRY_024_001
gene_symbol,Dhdds
parameter_name,Femur
mouse_life_stage,Early adult
gene_accession_id,MGI:1914672
pvalue,0.05090586
mouse_strain,C57BL
analysis_id,3q7q6xm948x9199
