mouse_life_stage,Late adult
pvalue,0.4722506
parameter_name,Plasmacytoid DC - % of DC
gene_accession_id,MGI:2441730
analysis_id,4y4e286w1591c9m
parameter_id,MGP_MLN_058_001
mouse_strain,C57BL
gene_symbol,Tbl1xr1
