mouse_life_stage,E12.5
pvalue,0.6764139
gene_accession_id,MGI:1915087
analysis_id,asfoi766d4bmqx6
gene_symbol,Tiprl
parameter_name,Alkaline phosphatase
parameter_id,IMPC_CBC_014_001
mouse_strain,C57BL
