parameter_id,IMPC_OFD_022_001
parameter_name,Percentage center time
gene_accession_id,MGI:1913396
mouse_strain,C57BL
gene_symbol,Maco1
analysis_id,7ik0zll0m23ej88
pvalue,0.1094215
mouse_life_stage,Early adult
