parameter_name,KLRG1+ NK cells - % of NK cells
analysis_id,kvv1m85g3005i76
parameter_id,MGP_IMM_036_001
pvalue,0.1011388
gene_accession_id,MGI:109384
gene_symbol,Atf3
mouse_life_stage,Early adult
mouse_strain,C57BL
